Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,11,13,76,332,20.9,1.7,413.68,32.356,19895.74,19115.131
10,11,14,20,274,21.1,2.1,289.189,28.358,14178.476,13563.134
10,11,15,38,193,19.8,1.9,221.089,25.038,10985.023,10452.873
10,11,16,7,108,18.4,1.7,108.878,20.391,5529.21,5124.061
10,11,17,0,18,17.1,1.5,17.053,15.947,885.971,573.878
10,11,18,0,0,16.7,1,0,16.7,0,0
10,11,19,0,0,16.4,0.5,0,16.4,0,0
10,11,20,0,0,16,0,0,16,0,0
10,11,21,0,0,15.7,0.3,0,15.7,0,0
10,11,22,0,0,15.3,0.7,0,15.3,0,0
10,11,23,0,0,15,1,0,15,0,0
10,12,0,0,0,15.1,0.7,0,15.1,0,0
10,12,1,0,0,15.3,0.3,0,15.3,0,0
10,12,2,0,0,15.4,0,0,15.4,0,0
10,12,3,0,0,14.9,0.3,0,14.9,0,0
10,12,4,0,0,14.5,0.7,0,14.5,0,0
10,12,5,0,0,14,1,0,14,0,0
10,12,6,0,1,14.2,1,0.97,11.815,51.326,0
10,12,7,0,30,14.5,1,28.444,12.956,1497.725,1174.162
10,12,8,0,107,14.7,1,103.896,15.853,5400.073,4997.699
10,12,9,85,224,16.5,1,287.564,24.041,14344.708,13724.857
10,12,10,284,290,18.3,1,549.707,34.707,26091.008,25107.658
10,12,11,647,228,20.1,1,843.447,45.952,37852.207,36416.281
10,12,12,792,138,20.7,1.4,888.93,46.935,39697.125,38182.16
10,12,13,775,132,21.4,1.7,832.686,45.089,37511.418,36089.855
10,12,14,696,136,22,2.1,696.709,40.837,31952.885,30755.051
10,12,15,521,142,20.9,1.7,478.397,34.776,22336.479,21478.934
10,12,16,292,103,19.9,1.4,229.885,26.703,10785.888,10258.708
10,12,17,0,27,18.8,1,25.807,18.549,1325.061,1004.759
10,12,18,0,0,17.9,1.2,0,17.9,0,0
10,12,19,0,0,16.9,1.3,0,16.9,0,0
10,12,20,0,0,16,1.5,0,16,0,0
10,12,21,0,0,15.8,1,0,15.8,0,0
10,12,22,0,0,15.5,0.5,0,15.5,0,0
10,12,23,0,0,15.3,0,0,15.3,0,0
10,13,0,0,0,15,0,0,15,0,0
10,13,1,0,0,14.7,0,0,14.7,0,0
10,13,2,0,0,14.4,0,0,14.4,0,0
10,13,3,0,0,13.9,0,0,13.9,0,0
10,13,4,0,0,13.3,0,0,13.3,0,0
10,13,5,0,0,12.8,0,0,12.8,0,0
10,13,6,0,2,13.5,0.3,1.94,10.47,103.263,0
10,13,7,0,37,14.2,0.7,35.163,12.715,1853.505,1523.161
10,13,8,0,83,14.9,1,79.562,15.278,4146.038,3770.054
10,13,9,0,146,16.2,1,141.784,18.913,7267.719,6824.171
10,13,10,3,194,17.5,1,192.028,22.189,9695.283,9194.878
10,13,11,5,223,18.8,1,223.163,24.749,11133.736,10597.856
10,13,12,6,250,19.7,0.8,251.949,27.111,12430.642,11861.642
10,13,13,5,254,20.7,0.7,255.528,28.624,12516.527,11945.296
10,13,14,21,217,21.6,0.5,229.935,29.222,11225.124,10686.945
10,13,15,10,200,20.5,1,205.339,26.09,10172.037,9660.021
10,13,16,18,116,19.5,1.6,122.227,21.882,6143.401,5724.907
10,13,17,0,20,18.4,2.1,18.956,17.461,978.142,664.336
10,13,18,0,0,17.5,1.9,0,17.5,0,0
10,13,19,0,0,16.7,1.7,0,16.7,0,0
10,13,20,0,0,15.8,1.5,0,15.8,0,0
10,13,21,0,0,15.5,1.5,0,15.5,0,0
10,13,22,0,0,15.3,1.5,0,15.3,0,0
10,13,23,0,0,15,1.5,0,15,0,0
10,14,0,0,0,14.5,1.5,0,14.5,0,0
10,14,1,0,0,14.1,1.5,0,14.1,0,0
10,14,2,0,0,13.6,1.5,0,13.6,0,0
10,14,3,0,0,13.4,1.2,0,13.4,0,0
10,14,4,0,0,13.2,0.8,0,13.2,0,0
10,14,5,0,0,13,0.5,0,13,0,0
10,14,6,0,2,13.7,0.3,1.94,10.607,103.201,0
10,14,7,59,57,14.3,0.2,75.261,14.063,3757.811,3389.793
10,14,8,297,142,15,0,295.167,25.224,14232.688,13615.877
10,14,9,554,154,16.5,0.2,542.817,36.466,25277.047,24321.738
10,14,10,708,142,18.1,0.3,739.622,45.102,33244.406,31996.355
10,14,11,777,135,19.6,0.5,850.845,49.462,37473.871,36053.883
10,14,12,260,343,19.5,1.9,607.279,36.76,28576.947,27505.328
10,14,13,65,307,19.5,3.2,376.601,28.249,18474.221,17736.66
10,14,14,4,176,19.4,4.6,174.683,22.327,8813.216,8333.906
10,14,15,0,134,18.7,3.9,130.236,20.494,6627.606,6198.422
10,14,16,0,70,17.9,3.3,67.143,18.204,3452.851,3091.022
10,14,17,0,10,17.2,2.6,9.461,15.871,491.717,186.888
10,14,18,0,0,16.4,2.8,0,16.4,0,0
10,14,19,0,0,15.5,2.9,0,15.5,0,0
10,14,20,0,0,14.7,3.1,0,14.7,0,0
10,14,21,0,0,13.9,2.8,0,13.9,0,0
10,14,22,0,0,13.1,2.4,0,13.1,0,0
10,14,23,0,0,12.3,2.1,0,12.3,0,0
10,15,0,0,0,12,1.9,0,12,0,0
10,15,1,0,0,11.6,1.7,0,11.6,0,0
10,15,2,0,0,11.3,1.5,0,11.3,0,0
10,15,3,0,0,11,1.5,0,11,0,0
10,15,4,0,0,10.8,1.5,0,10.8,0,0
10,15,5,0,0,10.5,1.5,0,10.5,0,0
10,15,6,0,2,11.1,2.2,1.94,9.16,103.858,0
10,15,7,50,57,11.8,2.9,70.637,11.751,3580.147,3215.742
10,15,8,368,122,12.4,3.6,311.7,18.097,15442.779,14792.695
10,15,9,543,168,13.7,3.6,549.975,25.325,27034.785,26018.391
10,15,10,711,152,14.9,3.6,751.566,31.492,36166.23,34800.629
10,15,11,835,108,16.2,3.6,869.957,35.768,41096.664,39520.281
10,15,12,847,109,16.4,3.9,899.787,36.313,42410.133,40774.973
10,15,13,825,106,16.5,4.3,839.98,34.532,39899.734,38375.957
10,15,14,717,126,16.7,4.6,695.241,31.025,33451.93,32195.711
10,15,15,457,168,15.8,4.1,463.83,25.84,22629.025,21762.004
10,15,16,242,109,14.9,3.6,215.062,19.312,10491.355,9971.482
10,15,17,0,22,14,3.1,20.863,13.346,1096.607,780.591
10,15,18,0,0,12.9,3.4,0,12.9,0,0
10,15,19,0,0,11.9,3.8,0,11.9,0,0
10,15,20,0,0,10.8,4.1,0,10.8,0,0
10,15,21,0,0,10.5,3.4,0,10.5,0,0
10,15,22,0,0,10.1,2.8,0,10.1,0,0
10,15,23,0,0,9.8,2.1,0,9.8,0,0
10,16,0,0,0,9.3,1.9,0,9.3,0,0
10,16,1,0,0,8.7,1.7,0,8.7,0,0
10,16,2,0,0,8.2,1.5,0,8.2,0,0
10,16,3,0,0,7.6,1.3,0,7.6,0,0
10,16,4,0,0,7,1.2,0,7,0,0
10,16,5,0,0,6.4,1,0,6.4,0,0
10,16,6,0,1,7.3,1,0.97,4.742,52.933,0
10,16,7,54,53,8.1,1,69.866,7.801,3587.868,3223.307
10,16,8,300,138,9,1,291.781,16.515,14629.157,14001.549
10,16,9,320,225,10.6,1,458.252,24.471,22695.195,21826.021
10,16,10,263,301,12.1,1,534.699,29.032,26085.844,25102.674
10,16,11,106,399,13.7,1,520.145,30.487,25243.793,24289.621
10,16,12,167,392,14.3,2,579.2,29.689,28217.752,27159.133
10,16,13,255,325,15,3.1,570.737,28.333,27968.459,26918.813
10,16,14,246,281,15.6,4.1,488.139,25.909,24144.822,23227.813
10,16,15,126,233,14.5,3.6,320.264,21.355,16120.461,15451.332
10,16,16,77,114,13.4,3.1,147.706,16.092,7501.704,7052.841
10,16,17,0,17,12.3,2.6,16.107,11.282,854.407,542.898
10,16,18,0,0,11.9,2.2,0,11.9,0,0
10,16,19,0,0,11.6,1.9,0,11.6,0,0
10,16,20,0,0,11.2,1.5,0,11.2,0,0
10,16,21,0,0,11.1,1.7,0,11.1,0,0
10,16,22,0,0,11.1,1.9,0,11.1,0,0
10,16,23,0,0,11,2.1,0,11,0,0
10,17,0,0,0,10.7,1.4,0,10.7,0,0
10,17,1,0,0,10.3,0.7,0,10.3,0,0
10,17,2,0,0,10,0,0,10,0,0
10,17,3,0,0,9.6,0.5,0,9.6,0,0
10,17,4,0,0,9.1,1,0,9.1,0,0
10,17,5,0,0,8.7,1.5,0,8.7,0,0
10,17,6,0,0,9.2,1.3,0,9.2,0,0
10,17,7,0,18,9.7,1.2,17.045,7.744,918.281,605.588
10,17,8,0,58,10.2,1,55.062,9.533,2943.41,2591.788
10,17,9,0,104,11.5,1.4,99.637,12.507,5256.792,4857.483
10,17,10,0,140,12.7,1.7,135.056,14.886,7050.227,6611.589
10,17,11,0,162,14,2.1,156.857,16.777,8118.848,7655.796
10,17,12,4,225,14.3,2.3,224.69,18.853,11520.373,10974.732
10,17,13,9,262,14.5,2.4,268.139,20.32,13655.171,13053.909
10,17,14,11,261,14.8,2.6,270.053,20.642,13729.746,13126.488
10,17,15,4,148,14.3,1.9,147.491,17.401,7608.799,7157.491
10,17,16,0,55,13.9,1.2,52.217,13.932,2737.548,2390.003
10,17,17,0,5,13.4,0.5,4.726,10.948,251.082,0
10,17,18,0,0,13.3,0.3,0,13.3,0,0
10,17,19,0,0,13.1,0.2,0,13.1,0,0
10,17,20,0,0,13,0,0,13,0,0
10,17,21,0,0,12.8,0.5,0,12.8,0,0
10,17,22,0,0,12.7,1,0,12.7,0,0
10,17,23,0,0,12.5,1.5,0,12.5,0,0
10,18,0,0,0,12.1,1.3,0,12.1,0,0
10,18,1,0,0,11.6,1.2,0,11.6,0,0
10,18,2,0,0,11.2,1,0,11.2,0,0
10,18,3,0,0,10.8,1,0,10.8,0,0
10,18,4,0,0,10.4,1,0,10.4,0,0
10,18,5,0,0,10,1,0,10,0,0
10,18,6,0,1,10.7,1.2,0.97,8.271,52.131,0
10,18,7,0,24,11.3,1.3,22.744,9.619,1215.377,897.137
10,18,8,0,57,12,1.5,54.11,11.469,2867.969,2517.844
10,18,9,0,103,12.9,1,98.671,13.982,5171.76,4774.266
10,18,10,0,139,13.9,0.5,134.094,16.876,6937.552,6501.446
10,18,11,0,161,14.8,0,155.898,20.02,7950.797,7491.633
10,18,12,41,298,15.9,0.5,347.814,26.992,17167.861,16468.721
10,18,13,276,278,16.9,1,545.651,33.496,26074.297,25091.529
10,18,14,537,209,18,1.5,641.478,36.367,30091.283,28963.951
10,18,15,489,137,17.5,1.3,445.389,31.418,21094.135,20276.229
10,18,16,247,94,17,1.2,198.836,23.069,9468.72,8973.78
10,18,17,0,19,16.5,1,18.011,15.759,936.536,623.503
10,18,18,0,0,15.8,1.4,0,15.8,0,0
10,18,19,0,0,15,1.7,0,15,0,0
10,18,20,0,0,14.3,2.1,0,14.3,0,0
10,18,21,0,0,13.5,1.7,0,13.5,0,0
10,18,22,0,0,12.6,1.4,0,12.6,0,0
10,18,23,0,0,11.8,1,0,11.8,0,0
10,19,0,0,0,11.3,1.2,0,11.3,0,0
10,19,1,0,0,10.7,1.3,0,10.7,0,0
10,19,2,0,0,10.2,1.5,0,10.2,0,0
10,19,3,0,0,10,1.5,0,10,0,0
10,19,4,0,0,9.7,1.5,0,9.7,0,0
10,19,5,0,0,9.5,1.5,0,9.5,0,0
10,19,6,0,1,10.3,1.3,0.97,7.988,52.195,0
10,19,7,38,48,11,1.2,58.189,10.417,2975.873,2623.606
10,19,8,320,121,11.8,1,281.316,18.906,13891.313,13283.72
10,19,9,532,152,13.5,1.5,521.865,27.722,25337.154,24379.789
10,19,10,698,138,15.3,2.1,719.836,34.017,34198.813,32912.965
10,19,11,747,147,17,2.6,832.807,37.714,38957.613,37474.59
10,19,12,584,220,17.8,2.4,779.352,38.011,36425.527,35049.227
10,19,13,423,260,18.7,2.3,659.281,36.066,31095.684,29930.592
10,19,14,296,240,19.5,2.1,486.953,32.626,23300.221,22411.244
10,19,15,273,179,18.2,1.9,357.514,27.78,17334.133,16630.164
10,19,16,123,111,17,1.7,166.369,21.127,8172.809,7708.504
10,19,17,0,18,15.7,1.5,17.061,14.757,891.125,578.935
10,19,18,0,0,15,1.2,0,15,0,0
10,19,19,0,0,14.3,0.8,0,14.3,0,0
10,19,20,0,0,13.6,0.5,0,13.6,0,0
10,19,21,0,0,12.9,0.8,0,12.9,0,0
10,19,22,0,0,12.3,1.2,0,12.3,0,0
10,19,23,0,0,11.6,1.5,0,11.6,0,0
10,20,0,0,0,11.5,1,0,11.5,0,0
10,20,1,0,0,11.3,0.5,0,11.3,0,0
10,20,2,0,0,11.2,0,0,11.2,0,0
10,20,3,0,0,10.9,0.3,0,10.9,0,0
10,20,4,0,0,10.7,0.7,0,10.7,0,0
10,20,5,0,0,10.4,1,0,10.4,0,0
10,20,6,0,1,10.9,0.8,0.97,8.258,52.134,0
10,20,7,34,47,11.5,0.7,56.288,10.701,2883.731,2533.294
10,20,8,274,133,12,0.5,273.464,19.821,13504.921,12907.67
10,20,9,530,151,14.1,1.5,518.548,28.185,25115.281,24165.496
10,20,10,663,157,16.1,2.6,711.611,33.438,33906.785,32632.564
10,20,11,750,144,18.2,3.6,830.136,36.767,39013.648,37528.215
10,20,12,787,129,18.6,3.3,857.385,38.556,39951.742,38425.695
10,20,13,766,124,19,2.9,798.326,38.504,37166.063,35758.977
10,20,14,678,128,19.4,2.6,658.136,36.113,30861.168,29704.951
10,20,15,482,134,18.2,2.2,435.397,29.844,20760.604,19953.17
10,20,16,232,91,17.1,1.9,188.917,21.952,9039.222,8554.555
10,20,17,0,17,15.9,1.5,16.111,15.03,840.466,529.216
10,20,18,0,0,15.2,1.3,0,15.2,0,0
10,20,19,0,0,14.4,1.2,0,14.4,0,0
10,20,20,0,0,13.7,1,0,13.7,0,0
10,20,21,0,0,13.5,1.2,0,13.5,0,0
10,20,22,0,0,13.4,1.3,0,13.4,0,0
10,20,23,0,0,13.2,1.5,0,13.2,0,0
10,21,0,0,0,12.7,1.7,0,12.7,0,0
10,21,1,0,0,12.3,1.9,0,12.3,0,0
10,21,2,0,0,11.8,2.1,0,11.8,0,0
10,21,3,0,0,11.5,1.9,0,11.5,0,0
10,21,4,0,0,11.1,1.7,0,11.1,0,0
10,21,5,0,0,10.8,1.5,0,10.8,0,0
10,21,6,0,1,11.9,1.5,0.97,9.718,51.802,0
10,21,7,0,39,13.1,1.5,37.896,12.005,2003.86,1670.626
10,21,8,70,131,14.2,1.5,167.654,17.202,8542.68,8069.741
10,21,9,235,208,15.9,2.4,375.246,24.286,18607.445,17865.906
10,21,10,437,232,17.5,3.2,611.034,31.09,29476.842,28372.295
10,21,11,687,184,19.2,4.1,817.818,36.5,38488.043,37025.121
10,21,12,784,129,19.3,3.9,852.525,38.033,39826.996,38306.383
10,21,13,758,126,19.3,3.8,795.153,37.051,37285.551,35873.465
10,21,14,665,131,19.4,3.6,649.933,34.206,30760.789,29608.359
10,21,15,471,135,18.2,2.9,428.877,28.62,20566.648,19765.273
10,21,16,213,92,17,2.2,182.588,21.4,8779.105,8300.603
10,21,17,0,16,15.8,1.5,15.161,14.872,791.469,481.126
10,21,18,0,0,15.2,1,0,15.2,0,0
10,21,19,0,0,14.6,0.5,0,14.6,0,0
10,21,20,0,0,14,0,0,14,0,0
10,21,21,0,0,13.8,0,0,13.8,0,0
10,21,22,0,0,13.5,0,0,13.5,0,0
10,21,23,0,0,13.3,0,0,13.3,0,0
10,22,0,0,0,13,0,0,13,0,0
10,22,1,0,0,12.8,0,0,12.8,0,0
10,22,2,0,0,12.5,0,0,12.5,0,0
10,22,3,0,0,12.2,0,0,12.2,0,0
10,22,4,0,0,11.8,0,0,11.8,0,0
10,22,5,0,0,11.5,0,0,11.5,0,0
10,22,6,0,0,12.2,0.5,0,12.2,0,0
10,22,7,26,43,12.8,1,50.159,11.936,2569.223,2224.992
10,22,8,266,130,13.5,1.5,266.073,19.459,13156.16,12568.161
10,22,9,519,151,15.3,1.3,509.585,29.59,24508.123,23578.914
10,22,10,657,156,17.2,1.2,702.806,38.221,32696.248,31469.643
10,22,11,743,144,19,1,820.274,44.879,36989.305,35589.598
10,22,12,776,130,19.4,1.7,844.368,43.269,38409.539,36949.965
10,22,13,752,127,19.9,2.4,789.11,40.3,36399.891,35024.652
10,22,14,658,131,20.3,3.1,642.886,35.69,30200.094,29068.703
10,22,15,353,156,19.1,2.4,375.865,28.875,18053.492,17328.426
10,22,16,115,93,18,1.7,142.739,21.536,6971.004,6534.147
10,22,17,0,12,16.8,1,11.361,15.537,591.341,284.686
10,22,18,0,0,16.6,0.8,0,16.6,0,0
10,22,19,0,0,16.3,0.7,0,16.3,0,0
10,22,20,0,0,16.1,0.5,0,16.1,0,0
10,22,21,0,0,15.7,1.2,0,15.7,0,0
10,22,22,0,0,15.4,1.9,0,15.4,0,0
10,22,23,0,0,15,2.6,0,15,0,0
10,23,0,0,0,14.3,2.8,0,14.3,0,0
10,23,1,0,0,13.7,2.9,0,13.7,0,0
10,23,2,0,0,13,3.1,0,13,0,0
10,23,3,0,0,13.2,2.2,0,13.2,0,0
10,23,4,0,0,13.5,1.4,0,13.5,0,0
10,23,5,0,0,13.7,0.5,0,13.7,0,0
10,23,6,0,0,14.6,1.2,0,14.6,0,0
10,23,7,0,38,15.6,1.9,37.091,14.632,1938.442,1606.467
10,23,8,118,131,16.5,2.6,194.861,19.793,9748.162,9246.476
10,23,9,133,225,18,2.9,329.374,24.876,16333.539,15658.362
10,23,10,115,292,19.4,3.3,398.621,27.904,19565.23,18794.746
10,23,11,92,319,20.9,3.6,416.745,29.71,20298.676,19505.629
10,23,12,18,300,20.3,3.1,317.658,27.31,15656.75,15000.685
10,23,13,4,215,19.8,2.6,215.39,24.445,10761.062,10234.5
10,23,14,0,119,19.2,2.1,114.445,21.176,5805.721,5394.594
10,23,15,0,98,19,1.7,94.287,20.176,4805.178,4415.448
10,23,16,0,50,18.7,1.4,47.462,18.439,2438.136,2096.473
10,23,17,0,6,18.5,1,5.673,16.586,293.887,0
10,23,18,0,0,17.8,1,0,17.8,0,0
10,23,19,0,0,17.2,1,0,17.2,0,0
10,23,20,0,0,16.5,1,0,16.5,0,0
10,23,21,0,0,16.2,1,0,16.2,0,0
10,23,22,0,0,15.9,1,0,15.9,0,0
10,23,23,0,0,15.6,1,0,15.6,0,0
10,24,0,0,0,15.4,1.2,0,15.4,0,0
10,24,1,0,0,15.2,1.3,0,15.2,0,0
10,24,2,0,0,15,1.5,0,15,0,0
10,24,3,0,0,14.7,1.3,0,14.7,0,0
10,24,4,0,0,14.5,1.2,0,14.5,0,0
10,24,5,0,0,14.2,1,0,14.2,0,0
10,24,6,0,0,14.5,1.2,0,14.5,0,0
10,24,7,0,13,14.7,1.3,12.303,12.78,648.338,340.635
10,24,8,0,51,15,1.5,48.399,14.32,2532.937,2189.417
10,24,9,0,95,15,1.2,90.871,15.801,4724.197,4336.172
10,24,10,0,130,15,0.8,125.302,17.34,6469.065,6043.398
10,24,11,0,151,15,0.5,146.098,18.648,7497.932,7049.155
10,24,12,0,156,15.4,0.3,151.068,19.799,7712.286,7258.608
10,24,13,0,144,15.7,0.2,139.151,19.925,7099.785,6660.031
10,24,14,0,117,16.1,0,112.479,19.567,5748.353,5338.47
10,24,15,0,77,15.9,0,73.261,17.278,3783.358,3414.819
10,24,16,0,33,15.8,0,31.283,14.321,1637.166,1310.954
10,24,17,0,3,15.6,0,2.835,12.153,149.786,0
10,24,18,0,0,15.6,0,0,15.6,0,0
10,24,19,0,0,15.6,0,0,15.6,0,0
10,24,20,0,0,15.6,0,0,15.6,0,0
10,24,21,0,0,15.5,0.2,0,15.5,0,0
10,24,22,0,0,15.5,0.3,0,15.5,0,0
10,24,23,0,0,15.4,0.5,0,15.4,0,0
10,25,0,0,0,15.2,1.4,0,15.2,0,0
10,25,1,0,0,14.9,2.2,0,14.9,0,0
10,25,2,0,0,14.7,3.1,0,14.7,0,0
10,25,3,0,0,14.4,3.1,0,14.4,0,0
10,25,4,0,0,14.1,3.1,0,14.1,0,0
10,25,5,0,0,13.8,3.1,0,13.8,0,0
10,25,6,0,0,13.7,2.9,0,13.7,0,0
10,25,7,0,15,13.7,2.8,14.201,12.252,750.089,440.51
10,25,8,0,50,13.6,2.6,47.447,13.011,2497.684,2154.856
10,25,9,0,94,13.9,3.1,89.902,14.48,4701.635,4314.083
10,25,10,0,130,14.2,3.6,125.345,15.678,6520.052,6093.256
10,25,11,0,151,14.5,4.1,146.146,16.439,7576.006,7125.447
10,25,12,0,156,14.7,3.9,151.117,16.846,7819.328,7363.193
10,25,13,0,144,15,3.8,139.198,16.912,7200.441,6758.416
10,25,14,0,117,15.2,3.6,112.52,16.512,5830.958,5419.283
10,25,15,0,95,14.5,3.6,91.367,15.251,4761.745,4372.93
10,25,16,0,47,13.7,3.6,44.607,13.306,2345.079,2005.232
10,25,17,0,5,13,3.6,4.727,11.556,250.423,0
10,25,18,0,0,12.3,3.9,0,12.3,0,0
10,25,19,0,0,11.5,4.3,0,11.5,0,0
10,25,20,0,0,10.8,4.6,0,10.8,0,0
10,25,21,0,0,9.7,5,0,9.7,0,0
10,25,22,0,0,8.5,5.3,0,8.5,0,0
10,25,23,0,0,7.4,5.7,0,7.4,0,0
10,26,0,0,0,6.1,5.3,0,6.1,0,0
10,26,1,0,0,4.9,5,0,4.9,0,0
10,26,2,0,0,3.6,4.6,0,3.6,0,0
10,26,3,0,0,2.8,4.8,0,2.8,0,0
10,26,4,0,0,2,4.9,0,2,0,0
10,26,5,0,0,1.2,5.1,0,1.2,0,0
10,26,6,0,0,1.7,4.3,0,1.7,0,0
10,26,7,9,37,2.3,3.4,38.542,1.377,2103.264,1768.111
10,26,8,311,110,2.8,2.6,262.516,7.77,13571.804,12972.769
10,26,9,501,159,4.8,2.4,502.988,16.865,25658.02,24689.641
10,26,10,654,164,6.8,2.3,702.649,24.826,34868.602,33555.879
10,26,11,744,151,8.8,2.1,821.195,30.886,39705.82,38190.477
10,26,12,845,97,9.6,2.3,858.136,32.316,41217.984,39636.223
10,26,13,819,95,10.5,2.4,795.923,31.474,38331.078,36874.844
10,26,14,694,117,11.3,2.6,645.685,27.937,31459.713,30280.773
10,26,15,417,151,10,3.3,409.878,19.583,20505.785,19706.305
10,26,16,178,88,8.7,3.9,164.094,11.679,8257.384,7791.112
10,26,17,0,12,7.4,4.6,11.363,6.417,615.73,308.626
10,26,18,0,0,6.5,3.6,0,6.5,0,0
10,26,19,0,0,5.5,2.5,0,5.5,0,0
10,26,20,0,0,4.6,1.5,0,4.6,0,0
10,26,21,0,0,4.2,1.5,0,4.2,0,0
10,26,22,0,0,3.9,1.5,0,3.9,0,0
10,26,23,0,0,3.5,1.5,0,3.5,0,0
10,27,0,0,0,2.8,1.5,0,2.8,0,0
10,27,1,0,0,2.1,1.5,0,2.1,0,0
10,27,2,0,0,1.4,1.5,0,1.4,0,0
10,27,3,0,0,1.6,1.7,0,1.6,0,0
10,27,4,0,0,1.7,1.9,0,1.7,0,0
10,27,5,0,0,1.9,2.1,0,1.9,0,0
10,27,6,0,0,3.2,2.3,0,3.2,0,0
10,27,7,0,31,4.5,2.4,29.967,3.228,1646.182,1319.799
10,27,8,99,129,5.8,2.6,184.697,8.725,9726.094,9224.942
10,27,9,293,197,8.4,2.4,405.884,17.67,20707.199,19901.438
10,27,10,466,225,10.9,2.3,620.106,26.423,30568.398,29423.211
10,27,11,646,204,13.5,2.1,792.867,34.415,37687.676,36258.691
10,27,12,809,109,13.7,2.3,838.421,35.665,39613.211,38101.887
10,27,13,776,109,13.8,2.4,774.243,34.055,36819.695,35427.051
10,27,14,661,123,14,2.6,626.841,30.043,30234.33,29101.662
10,27,15,455,126,13.4,2.2,402.873,24.187,19676.768,18902.875
10,27,16,151,88,12.8,1.9,150.01,16.444,7414.549,6967.67
10,27,17,0,11,12.2,1.5,10.414,10.905,553.361,247.402
10,27,18,0,0,11.1,1.3,0,11.1,0,0
10,27,19,0,0,10,1.2,0,10,0,0
10,27,20,0,0,8.9,1,0,8.9,0,0
10,27,21,0,0,8.7,1.2,0,8.7,0,0
10,27,22,0,0,8.5,1.3,0,8.5,0,0
10,27,23,0,0,8.3,1.5,0,8.3,0,0
10,28,0,0,0,7.7,1.7,0,7.7,0,0
10,28,1,0,0,7.2,1.9,0,7.2,0,0
10,28,2,0,0,6.6,2.1,0,6.6,0,0
10,28,3,0,0,6.5,2.1,0,6.5,0,0
10,28,4,0,0,6.4,2.1,0,6.4,0,0
10,28,5,0,0,6.3,2.1,0,6.3,0,0
10,28,6,0,0,7.3,2.1,0,7.3,0,0
10,28,7,0,21,8.2,2.1,19.904,6.637,1077.489,761.83
10,28,8,0,81,9.2,2.1,78.561,9.361,4202.753,3825.598
10,28,9,2,155,11.1,2.3,154.258,13.513,8100.731,7638.099
10,28,10,7,213,13.1,2.4,217.156,17.38,11207.183,10669.456
10,28,11,24,238,15,2.6,257.074,20.37,13086.638,12500.474
10,28,12,25,246,15.7,2.8,266.557,21.282,13513.05,12915.582
10,28,13,23,228,16.5,2.9,245.5,21.534,12429.52,11860.549
10,28,14,12,188,17.2,3.1,194.821,20.862,9892.36,9387.173
10,28,15,7,158,16.3,2.9,162.183,19.109,8298.315,7831.091
10,28,16,7,77,15.3,2.8,79.018,15.972,4087.93,3713.145
10,28,17,0,8,14.4,2.6,7.569,12.994,398.451,95.325
10,28,18,0,0,14.3,3.1,0,14.3,0,0
10,28,19,0,0,14.3,3.6,0,14.3,0,0
10,28,20,0,0,14.2,4.1,0,14.2,0,0
10,28,21,0,0,14,3.9,0,14,0,0
10,28,22,0,0,13.8,3.8,0,13.8,0,0
10,28,23,0,0,13.6,3.6,0,13.6,0,0
10,29,0,0,0,13.4,3.4,0,13.4,0,0
10,29,1,0,0,13.2,3.3,0,13.2,0,0
10,29,2,0,0,13,3.1,0,13,0,0
10,29,3,0,0,13,3.4,0,13,0,0
10,29,4,0,0,13,3.8,0,13,0,0
10,29,5,0,0,13,4.1,0,13,0,0
10,29,6,0,0,13.6,4.1,0,13.6,0,0
10,29,7,0,21,14.1,4.1,19.905,13.006,1047.877,732.771
10,29,8,0,95,14.7,4.1,93.528,15.263,4874.153,4482.97
10,29,9,74,186,16.1,3.6,240.645,20.249,12204.473,11641.326
10,29,10,172,256,17.4,3.1,410.783,26.154,20310.707,19517.287
10,29,11,304,279,18.8,2.6,572.354,32.449,27485.574,26453.195
10,29,12,414,259,19.3,2.8,649.924,34.861,30845.805,29690.166
10,29,13,532,200,19.8,2.9,671.57,35.869,31669.166,30482.221
10,29,14,645,119,20.3,3.1,607.4,34.608,28640.314,27566.395
10,29,15,453,117,19.3,3.3,389.632,28.25,18641.924,17899.352
10,29,16,161,79,18.4,3.4,147.265,21.194,7087.05,6647.583
10,29,17,0,10,17.4,3.6,9.466,16.393,490.804,185.992
10,29,18,0,0,16.9,3.6,0,16.9,0,0
10,29,19,0,0,16.5,3.6,0,16.5,0,0
10,29,20,0,0,16,3.6,0,16,0,0
10,29,21,0,0,15.9,3.8,0,15.9,0,0
10,29,22,0,0,15.9,3.9,0,15.9,0,0
10,29,23,0,0,15.8,4.1,0,15.8,0,0
10,30,0,0,0,15.9,4.1,0,15.9,0,0
10,30,1,0,0,16.1,4.1,0,16.1,0,0
10,30,2,0,0,16.2,4.1,0,16.2,0,0
10,30,3,0,0,16.1,3.9,0,16.1,0,0
10,30,4,0,0,15.9,3.8,0,15.9,0,0
10,30,5,0,0,15.8,3.6,0,15.8,0,0
10,30,6,0,0,16,3.8,0,16,0,0
